ID,Area,AreaReal,Perimeter,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,BoundingBoxArea,BoundingBoxAreaReal,Diameter,DiameterReal,Centroid_1,Centroid_2
1927,339,0.019355821653165,310,439,259,464,291,800,0.0456774552287079,32.2024843762092,0.243329820080097,451.5,275
1936,143,0.00816484512213154,160,142,285,158,300,240,0.0137032365686124,19.8494332412792,0.149987155117159,150,292.5
1938,282,0.0161013029681195,248,336,275,363,295,540,0.0308322822793778,27.8926513619627,0.210763671466215,349.5,285
1954,293,0.0167293679775143,234,113,290,137,318,672,0.0383690623921146,31.3847096529504,0.2371505149696,125,304
1968,283,0.0161583997871554,196,389,285,411,311,572,0.0326593804885261,26.9258240356725,0.203458088561297,400,298
1970,38,0.00216967912336362,70,435,292,445,301,90,0.00513871371322964,10.816653826392,0.0817332724610885,440,296.5
1975,43,0.00245516321854305,86,940,293,948,304,88,0.00502452007515787,13.0384048104053,0.0985213643637786,944,298.5
1978,378,0.0215825975955645,326,240,279,275,317,1330,0.0759387693177269,47.4236228055175,0.35834445162679,257.5,298
1984,98,0.00559548826551672,170,878,294,895,309,255,0.0145596888541506,21.2602916254693,0.160647944911287,886.5,301.5
1987,34,0.00194129184722009,40,226,295,232,303,48,0.00274064731372247,9.4339811320566,0.0712854606086946,229,299
1993,303,0.0173003361678731,276,459,290,487,314,672,0.0383690623921146,28.4429253066558,0.214921675500706,473,302
1994,453,0.0258648590232558,280,507,277,535,303,728,0.0415664842581242,30.8706980808663,0.233266518260119,521,290
2001,56,0.00319742186600955,80,920,290,934,300,140,0.00799355466502388,16.1245154965971,0.121840768831004,927,295
2002,46,0.0026264536756507,74,71,296,82,306,110,0.00628065009394734,13.4536240470737,0.101658862109976,76.5,301
2015,167,0.00953516877899277,194,157,297,174,319,374,0.0213542103194209,22.561028345357,0.17047662857197,165.5,308
2018,227,0.0129609779211459,188,547,273,562,301,420,0.0239806639950716,28.8617393793236,0.21808633670382,554.5,287
2026,219,0.0125042033688588,218,641,292,663,310,396,0.0226103403382104,23.7065391822594,0.179132387630398,652,301
2038,155,0.00885000695056215,146,698,298,713,314,240,0.0137032365686124,17.8044938147649,0.134535094434038,705.5,306
2044,49,0.00279774413275836,86,380,299,387,312,91,0.00519581053226552,13.3416640641263,0.100812865192829,383.5,305.5
2053,165,0.009420975140921,146,531,301,550,318,323,0.0184422725485908,22.0227155455452,0.166409005863277,540.5,309.5
2058,91,0.00519581053226552,124,181,290,195,305,210,0.0119903319975358,18.6010752377383,0.140554257802516,188,297.5
2081,40,0.00228387276143539,84,836,304,846,313,90,0.00513871371322964,13.4536240470737,0.101658862109976,841,308.5
2084,51,0.00291193777083013,72,902,304,915,315,143,0.00816484512213154,15,0.11334365568074,908.5,309.5
2088,249,0.0142171079399353,220,351,295,371,316,420,0.0239806639950716,21.9317121994613,0.165721362401655,361,305.5
2093,207,0.0118190415404282,228,561,305,580,326,399,0.0227816307953181,24.1867732448956,0.182761153246505,570.5,315.5
2107,181,0.0103345242454952,216,859,307,874,330,345,0.0196984025673803,24.0416305603426,0.181664419749002,866.5,318.5
